time_s,gyro_z,pid_out,power_w,rpm,amag
422.198248,-0.03,0.03,83.71811000000001,89.4,8.253
422.198383,-0.036,0.036,83.71811000000001,89.4,8.32
422.198519,-0.036,0.036,83.71811000000001,89.4,8.32
422.207302,-0.054,0.054,83.71811000000001,89.4,10.897
422.207443,-0.052,0.052,83.71811000000001,89.4,11.196
422.207578,-0.052,0.052,83.71811000000001,89.4,11.196
422.207713,-0.052,0.052,83.71811000000001,89.4,11.196
422.207849,-0.052,0.052,83.71811000000001,89.4,11.196
422.207984,-0.052,0.052,83.71811000000001,89.4,11.196
422.20812,-0.052,0.052,83.71811000000001,89.4,11.196
422.208255,-0.052,0.052,83.71811000000001,89.4,11.196
422.208394,-0.048,0.048,83.71811000000001,89.4,11.374
422.208529,-0.048,0.048,83.71811000000001,89.4,11.374
422.210018,-0.045,0.045,83.71811000000001,89.4,11.451
422.211648,-0.037,0.037,83.71811000000001,89.4,11.4
422.211821,-0.037,0.037,83.71811000000001,89.4,11.4
422.213378,-0.034,0.034,83.71811000000001,89.4,11.257
422.213553,-0.031,0.031,83.71811000000001,89.4,11.074
422.215055,-0.026,0.026,83.71811000000001,89.4,10.846
422.217287,-0.019,0.019,83.71811000000001,89.4,10.219
422.217427,-0.017,0.017,83.71811000000001,89.4,9.888
422.217563,-0.017,0.017,83.71811000000001,89.4,9.888
422.227287,-0.021,0.021,83.71811000000001,89.4,9.804
422.227422,-0.021,0.021,83.71811000000001,89.4,9.804
422.227564,-0.022,0.022,83.71811000000001,89.4,9.98
422.227699,-0.022,0.022,83.71811000000001,89.4,9.98
422.227835,-0.022,0.022,83.71811000000001,89.4,9.98
422.22797,-0.022,0.022,83.71811000000001,89.4,9.98
422.228106,-0.022,0.022,83.71811000000001,89.4,9.98
422.228241,-0.022,0.022,83.71811000000001,89.4,9.98
422.228377,-0.022,0.022,83.71811000000001,89.4,9.98
422.228517,-0.022,0.022,83.71811000000001,89.4,10.195
422.228653,-0.022,0.022,83.71811000000001,89.4,10.195
422.237995,-0.011,0.011,83.71811000000001,89.4,9.957
422.238178,-0.011,0.011,83.71811000000001,89.4,9.957
422.238314,-0.011,0.011,83.71811000000001,89.4,9.957
422.238449,-0.011,0.011,83.71811000000001,89.4,9.957
422.238591,-0.012,0.012,83.71811000000001,89.4,9.735
422.238726,-0.012,0.012,83.71811000000001,89.4,9.735
422.238862,-0.012,0.012,83.71811000000001,89.4,9.735
422.238997,-0.012,0.012,83.71811000000001,89.4,9.735
422.239133,-0.012,0.012,83.71811000000001,89.4,9.735
422.239268,-0.012,0.012,83.71811000000001,89.4,9.735
422.247287,-0.021,0.021,83.71811000000001,89.4,9.471
422.247422,-0.021,0.021,83.71811000000001,89.4,9.471
422.247558,-0.021,0.021,83.71811000000001,89.4,9.471
422.247696,-0.022,0.022,83.71811000000001,89.4,9.67
422.247832,-0.022,0.022,83.71811000000001,89.4,9.67
422.247967,-0.022,0.022,83.71811000000001,89.4,9.67
422.248103,-0.022,0.022,83.71811000000001,89.4,9.67
422.248238,-0.022,0.022,83.71811000000001,89.4,9.67
422.248374,-0.022,0.022,83.71811000000001,89.4,9.67
422.257287,-0.01,0.01,83.71811000000001,89.4,11.072
422.257422,-0.01,0.01,83.71811000000001,89.4,11.072
422.257558,-0.01,0.01,83.71811000000001,89.4,11.072
422.257696,-0.01,0.01,83.71811000000001,89.4,11.072
422.257832,-0.009,0.009,83.71811000000001,89.4,10.952
422.257967,-0.009,0.009,83.71811000000001,89.4,10.952
422.258103,-0.009,0.009,83.71811000000001,89.4,10.952
422.258238,-0.009,0.009,83.71811000000001,89.4,10.952
422.258374,-0.009,0.009,83.71811000000001,89.4,10.952
422.258509,-0.009,0.009,83.71811000000001,89.4,10.952
422.267287,0.0,0.0,83.71811000000001,89.4,9.214
422.267422,0.0,0.0,83.71811000000001,89.4,9.214
422.267558,0.0,0.0,83.71811000000001,89.4,9.214
422.267693,0.0,0.0,83.71811000000001,89.4,9.214
422.267832,-0.003,0.003,83.71811000000001,89.4,9.209
422.267967,-0.003,0.003,83.71811000000001,89.4,9.209
422.268103,-0.003,0.003,83.71811000000001,89.4,9.209
422.268238,-0.003,0.003,83.71811000000001,89.4,9.209
422.268374,-0.003,0.003,83.71811000000001,89.4,9.209
422.268509,-0.003,0.003,83.71811000000001,89.4,9.209
422.277287,-0.001,0.001,83.71811000000001,89.4,10.67
422.277422,-0.001,0.001,83.71811000000001,89.4,10.67
422.277558,-0.001,0.001,83.71811000000001,89.4,10.67
422.277693,-0.001,0.001,83.71811000000001,89.4,10.67
422.277834,-0.001,0.001,83.71811000000001,89.4,10.67
422.277969,0.001,-0.001,83.71811000000001,89.4,10.782
422.278105,0.001,-0.001,83.71811000000001,89.4,10.782
422.27824,0.001,-0.001,83.71811000000001,89.4,10.782
422.278376,0.001,-0.001,83.71811000000001,89.4,10.782
422.278511,0.001,-0.001,83.71811000000001,89.4,10.782
422.28175,0.007,-0.007,83.71811000000001,89.4,10.763
422.289588,0.024,-0.024,83.296,99.9,9.707
422.28977,0.024,-0.024,83.296,99.9,9.707
422.289905,0.024,-0.024,83.296,99.9,9.707
422.290046,0.024,-0.024,83.296,99.9,9.655
422.290185,0.024,-0.024,83.296,99.9,9.655
422.290341,0.024,-0.024,83.296,99.9,9.655
422.290495,0.024,-0.024,83.296,99.9,9.655
422.290631,0.024,-0.024,83.296,99.9,9.655
422.290766,0.024,-0.024,83.296,99.9,9.655
422.290902,0.024,-0.024,83.296,99.9,9.655
422.291044,0.024,-0.024,83.296,99.9,9.648
422.29118,0.024,-0.024,83.296,99.9,9.648
422.297289,0.024,-0.024,83.296,99.9,10.224
422.297425,0.024,-0.024,83.296,99.9,10.224
422.29756,0.024,-0.024,83.296,99.9,10.224
422.297696,0.024,-0.024,83.296,99.9,10.224
422.297831,0.024,-0.024,83.296,99.9,10.224
422.297967,0.024,-0.024,83.296,99.9,10.224
422.298107,0.029,-0.029,83.296,99.9,10.321
422.303216,0.039,-0.039,83.296,99.9,10.381
422.303397,0.039,-0.039,83.296,99.9,10.381
422.303539,0.039,-0.039,83.296,99.9,10.381
422.303678,0.039,-0.039,83.296,99.9,10.381
422.303814,0.039,-0.039,83.296,99.9,10.381
422.307503,0.045,-0.045,83.296,99.9,9.867
422.307638,0.045,-0.045,83.296,99.9,9.867
422.307774,0.045,-0.045,83.296,99.9,9.867
422.307909,0.045,-0.045,83.296,99.9,9.867
422.309552,0.05,-0.05,83.296,99.9,9.625
422.309726,0.05,-0.05,83.296,99.9,9.625
422.311361,0.053,-0.053,83.296,99.9,9.474
422.311538,0.053,-0.053,83.296,99.9,9.474
422.31313,0.054,-0.054,83.296,99.9,9.435
422.313305,0.053,-0.053,83.296,99.9,9.42
422.314845,0.052,-0.052,83.296,99.9,9.433
422.317287,0.057,-0.057,83.296,99.9,9.652
422.317422,0.057,-0.057,83.296,99.9,9.652
422.317558,0.057,-0.057,83.296,99.9,9.652
422.32729,0.07,-0.07,83.296,99.9,10.111
422.327425,0.07,-0.07,83.296,99.9,10.111
422.327561,0.07,-0.07,83.296,99.9,10.111
422.327696,0.07,-0.07,83.296,99.9,10.111
422.327832,0.07,-0.07,83.296,99.9,10.111
422.327967,0.07,-0.07,83.296,99.9,10.111
422.328103,0.07,-0.07,83.296,99.9,10.111
422.328241,0.07,-0.07,83.296,99.9,10.111
422.328377,0.071,-0.071,83.296,99.9,10.047
422.328512,0.071,-0.071,83.296,99.9,10.047
422.328648,0.071,-0.071,83.296,99.9,10.047
422.33729,0.074,-0.074,83.296,99.9,9.528
422.344858,0.017,-0.017,83.296,99.9,16.402
422.345041,0.017,-0.017,83.296,99.9,16.402
422.345185,0.017,-0.017,83.296,99.9,16.402
422.345332,0.017,-0.017,83.296,99.9,16.402
422.345474,0.175,-0.175,83.296,99.9,14.841
422.34561,0.175,-0.175,83.296,99.9,14.841
422.345745,0.175,-0.175,83.296,99.9,14.841
422.345881,0.175,-0.175,83.296,99.9,14.841
422.346016,0.175,-0.175,83.296,99.9,14.841
422.346152,0.175,-0.175,83.296,99.9,14.841
422.346287,0.175,-0.175,83.296,99.9,14.841
422.347287,0.196,-0.196,83.296,99.9,10.959
422.350377,0.053,-0.053,83.296,99.9,10.514
422.350573,0.02,-0.02,83.296,99.9,12.523
422.350714,0.02,-0.02,83.296,99.9,12.523
422.350849,0.02,-0.02,83.296,99.9,12.523
422.357287,-0.145,0.145,83.296,99.9,13.369
422.357422,-0.145,0.145,83.296,99.9,13.369
422.357563,-0.152,0.152,83.296,99.9,17.958
422.357699,-0.152,0.152,83.296,99.9,17.958
422.357834,-0.152,0.152,83.296,99.9,17.958
422.35797,-0.152,0.152,83.296,99.9,17.958
422.358105,-0.152,0.152,83.296,99.9,17.958
422.367287,0.105,-0.105,83.296,99.9,15.161
422.367422,0.105,-0.105,83.296,99.9,15.161
422.367561,0.142,-0.142,83.296,99.9,11.548
422.367696,0.142,-0.142,83.296,99.9,11.548
422.367832,0.142,-0.142,83.296,99.9,11.548
422.367967,0.142,-0.142,83.296,99.9,11.548
422.368103,0.142,-0.142,83.296,99.9,11.548
422.368238,0.142,-0.142,83.296,99.9,11.548
422.368374,0.142,-0.142,83.296,99.9,11.548
422.368509,0.142,-0.142,83.296,99.9,11.548
422.368651,0.163,-0.163,83.296,99.9,8.842
422.377287,-0.118,0.118,83.296,99.9,8.029
422.377422,-0.118,0.118,83.296,99.9,8.029
422.377558,-0.118,0.118,83.296,99.9,8.029
422.377699,-0.121,0.121,83.296,99.9,7.994
422.377834,-0.121,0.121,83.296,99.9,7.994
422.37797,-0.121,0.121,83.296,99.9,7.994
422.378105,-0.121,0.121,83.296,99.9,7.994
422.378241,-0.121,0.121,83.296,99.9,7.994
422.378376,-0.121,0.121,83.296,99.9,7.994
422.387287,0.032,-0.032,83.296,99.9,19.257
422.387422,0.032,-0.032,83.296,99.9,19.257
422.387558,0.032,-0.032,83.296,99.9,19.257
422.387696,0.032,-0.032,83.296,99.9,19.257
422.387832,0.06,-0.06,83.296,99.9,17.626
422.387967,0.06,-0.06,83.296,99.9,17.626
422.388103,0.06,-0.06,83.296,99.9,17.626
422.396333,0.034,-0.034,82.81376,111.0,6.854
422.396515,0.034,-0.034,82.81376,111.0,6.854
422.396651,0.034,-0.034,82.81376,111.0,6.854
422.396792,0.044,-0.044,82.81376,111.0,5.757
422.396927,0.044,-0.044,82.81376,111.0,5.757
422.397063,0.044,-0.044,82.81376,111.0,5.757
422.39719,0.044,-0.044,82.81376,111.0,5.757
422.397326,0.044,-0.044,82.81376,111.0,5.757
422.397461,0.044,-0.044,82.81376,111.0,5.757
422.397597,0.044,-0.044,82.81376,111.0,5.757
422.397732,0.044,-0.044,82.81376,111.0,5.757
422.397877,0.01,-0.01,82.81376,111.0,4.377
422.404676,-0.068,0.068,82.81376,111.0,16.151
422.404824,-0.068,0.068,82.81376,111.0,16.151
422.40496,-0.062,0.062,82.81376,111.0,17.624
422.405095,-0.062,0.062,82.81376,111.0,17.624
422.405231,-0.062,0.062,82.81376,111.0,17.624
422.405366,-0.062,0.062,82.81376,111.0,17.624
422.405502,-0.062,0.062,82.81376,111.0,17.624
422.40729,-0.046,0.046,82.81376,111.0,17.135
422.407426,-0.046,0.046,82.81376,111.0,17.135
422.417298,0.038,-0.038,82.81376,111.0,4.964
422.417436,0.038,-0.038,82.81376,111.0,4.964
422.417572,0.038,-0.038,82.81376,111.0,4.964
422.417707,0.038,-0.038,82.81376,111.0,4.964
422.417843,0.038,-0.038,82.81376,111.0,4.964
422.417981,0.026,-0.026,82.81376,111.0,5.122
422.418117,0.026,-0.026,82.81376,111.0,5.122
422.418252,0.026,-0.026,82.81376,111.0,5.122
422.418388,0.026,-0.026,82.81376,111.0,5.122
422.418523,0.026,-0.026,82.81376,111.0,5.122
422.418659,0.026,-0.026,82.81376,111.0,5.122
422.420139,-0.003,0.003,82.81376,111.0,5.503
422.420319,-0.003,0.003,82.81376,111.0,5.503
422.421876,-0.024,0.024,82.81376,111.0,5.866
422.422053,-0.043,0.043,82.81376,111.0,6.206
422.423602,-0.048,0.048,82.81376,111.0,6.804
422.425116,-0.07,0.07,82.81376,111.0,10.039
422.42529,-0.07,0.07,82.81376,111.0,10.039
422.427287,-0.067,0.067,82.81376,111.0,13.215
422.427422,-0.067,0.067,82.81376,111.0,13.215
422.437287,0.031,-0.031,82.81376,111.0,9.604
422.437422,0.031,-0.031,82.81376,111.0,9.604
422.437558,0.031,-0.031,82.81376,111.0,9.604
422.437693,0.031,-0.031,82.81376,111.0,9.604
422.437829,0.031,-0.031,82.81376,111.0,9.604
422.437964,0.031,-0.031,82.81376,111.0,9.604
422.438103,0.034,-0.034,82.81376,111.0,8.441
422.438238,0.034,-0.034,82.81376,111.0,8.441
422.438374,0.034,-0.034,82.81376,111.0,8.441
422.445911,-0.031,0.031,82.81376,111.0,7.458
422.446094,-0.031,0.031,82.81376,111.0,7.458
422.44624,-0.034,0.034,82.81376,111.0,8.608
422.446388,-0.034,0.034,82.81376,111.0,8.608
422.446525,-0.034,0.034,82.81376,111.0,8.608
422.446661,-0.034,0.034,82.81376,111.0,8.608
422.446796,-0.034,0.034,82.81376,111.0,8.608
422.446932,-0.034,0.034,82.81376,111.0,8.608
422.447067,-0.034,0.034,82.81376,111.0,8.608
422.447198,-0.039,0.039,82.81376,111.0,9.769
422.447333,-0.039,0.039,82.81376,111.0,9.769
422.451664,-0.048,0.048,82.81376,111.0,13.226
422.451848,-0.048,0.048,82.81376,111.0,13.226
422.451989,-0.048,0.048,82.81376,111.0,13.226
422.452124,-0.048,0.048,82.81376,111.0,13.226
422.45729,0.031,-0.031,82.81376,111.0,12.175
422.457425,0.031,-0.031,82.81376,111.0,12.175
422.457561,0.031,-0.031,82.81376,111.0,12.175
422.457696,0.031,-0.031,82.81376,111.0,12.175
422.457832,0.031,-0.031,82.81376,111.0,12.175
422.457967,0.031,-0.031,82.81376,111.0,12.175
422.46729,-0.016,0.016,82.81376,111.0,6.426
422.467425,-0.024,0.024,82.81376,111.0,6.702
422.467561,-0.024,0.024,82.81376,111.0,6.702
422.467696,-0.024,0.024,82.81376,111.0,6.702
422.467832,-0.024,0.024,82.81376,111.0,6.702
422.467967,-0.024,0.024,82.81376,111.0,6.702
422.468103,-0.024,0.024,82.81376,111.0,6.702
422.468238,-0.024,0.024,82.81376,111.0,6.702
422.468377,-0.037,0.037,82.81376,111.0,7.278
422.468512,-0.037,0.037,82.81376,111.0,7.278
422.468648,-0.037,0.037,82.81376,111.0,7.278
422.477287,-0.033,0.033,82.81376,111.0,13.536
422.477428,-0.029,0.029,82.81376,111.0,13.661
422.477564,-0.029,0.029,82.81376,111.0,13.661
422.477699,-0.029,0.029,82.81376,111.0,13.661
422.477835,-0.029,0.029,82.81376,111.0,13.661
422.47797,-0.029,0.029,82.81376,111.0,13.661
422.478106,-0.029,0.029,82.81376,111.0,13.661
422.478241,-0.029,0.029,82.81376,111.0,13.661
422.47838,-0.029,0.029,82.81376,111.0,13.661
422.478515,-0.023,0.023,82.81376,111.0,13.555
422.487287,0.016,-0.016,82.81376,111.0,8.757
422.487422,0.016,-0.016,82.81376,111.0,8.757
422.487563,0.013,-0.013,82.81376,111.0,8.433
422.487699,0.013,-0.013,82.81376,111.0,8.433
422.487834,0.013,-0.013,82.81376,111.0,8.433
422.487969,0.013,-0.013,82.81376,111.0,8.433
422.488105,0.013,-0.013,82.81376,111.0,8.433
422.48824,0.013,-0.013,82.81376,111.0,8.433
422.496205,0.011,-0.011,82.34715,122.6,11.167
422.496389,0.011,-0.011,82.34715,122.6,11.167
422.496527,0.011,-0.011,82.34715,122.6,11.167
422.496663,0.012,-0.012,82.34715,122.6,11.514
422.496798,0.012,-0.012,82.34715,122.6,11.514
422.496934,0.012,-0.012,82.34715,122.6,11.514
422.497069,0.012,-0.012,82.34715,122.6,11.514
422.497197,0.012,-0.012,82.34715,122.6,11.514
422.497332,0.012,-0.012,82.34715,122.6,11.514
422.497467,0.012,-0.012,82.34715,122.6,11.514
422.501315,0.029,-0.029,82.34715,122.6,11.964
422.50146,0.029,-0.029,82.34715,122.6,11.964
422.501601,0.037,-0.037,82.34715,122.6,11.666
422.501737,0.037,-0.037,82.34715,122.6,11.666
422.501872,0.037,-0.037,82.34715,122.6,11.666
422.507287,-0.022,0.022,82.34715,122.6,8.663
422.507424,-0.022,0.022,82.34715,122.6,8.663
422.507559,-0.022,0.022,82.34715,122.6,8.663
422.5077,-0.111,0.111,82.34715,122.6,9.413
422.507835,-0.111,0.111,82.34715,122.6,9.413
422.507971,-0.111,0.111,82.34715,122.6,9.413
422.517296,0.001,-0.001,82.34715,122.6,8.963
422.517435,0.001,-0.001,82.34715,122.6,8.963
422.51757,0.001,-0.001,82.34715,122.6,8.963
422.517709,0.004,-0.004,82.34715,122.6,6.273
422.517844,0.004,-0.004,82.34715,122.6,6.273
422.51798,0.004,-0.004,82.34715,122.6,6.273
422.518115,0.004,-0.004,82.34715,122.6,6.273
422.518251,0.004,-0.004,82.34715,122.6,6.273
422.518386,0.004,-0.004,82.34715,122.6,6.273
422.518522,0.004,-0.004,82.34715,122.6,6.273
422.520011,-0.063,0.063,82.34715,122.6,5.372
422.520184,-0.063,0.063,82.34715,122.6,5.372
422.521758,-0.135,0.135,82.34715,122.6,12.927
422.521936,-0.135,0.135,82.34715,122.6,12.927
422.523488,-0.13,0.13,82.34715,122.6,16.981
422.525014,-0.098,0.098,82.34715,122.6,23.179
422.525189,-0.098,0.098,82.34715,122.6,23.179
422.527287,-0.054,0.054,82.34715,122.6,21.696
422.527422,-0.054,0.054,82.34715,122.6,21.696
422.537287,0.03,-0.03,82.34715,122.6,7.63
422.537422,0.03,-0.03,82.34715,122.6,7.63
422.537558,0.03,-0.03,82.34715,122.6,7.63
422.537693,0.03,-0.03,82.34715,122.6,7.63
422.537832,0.03,-0.03,82.34715,122.6,7.63
422.537967,-0.003,0.003,82.34715,122.6,7.251
422.538103,-0.003,0.003,82.34715,122.6,7.251
422.538238,-0.003,0.003,82.34715,122.6,7.251
422.538374,-0.003,0.003,82.34715,122.6,7.251
422.538509,-0.003,0.003,82.34715,122.6,7.251
422.546087,-0.13,0.13,82.34715,122.6,16.659
422.546268,-0.13,0.13,82.34715,122.6,16.659
422.546404,-0.13,0.13,82.34715,122.6,16.659
422.546539,-0.13,0.13,82.34715,122.6,16.659
422.546675,-0.13,0.13,82.34715,122.6,16.659
422.54681,-0.13,0.13,82.34715,122.6,16.659
422.546951,-0.092,0.092,82.34715,122.6,19.14
422.547086,-0.092,0.092,82.34715,122.6,19.14
422.547231,-0.092,0.092,82.34715,122.6,19.14
422.547367,-0.092,0.092,82.34715,122.6,19.14
422.553714,0.066,-0.066,82.34715,122.6,15.506
422.553908,0.066,-0.066,82.34715,122.6,15.506
422.554061,0.097,-0.097,82.34715,122.6,13.369
422.554196,0.097,-0.097,82.34715,122.6,13.369
422.554332,0.097,-0.097,82.34715,122.6,13.369
422.554467,0.097,-0.097,82.34715,122.6,13.369
422.554603,0.097,-0.097,82.34715,122.6,13.369
422.557427,0.097,-0.097,82.34715,122.6,4.463
422.557563,0.097,-0.097,82.34715,122.6,4.463
422.557698,0.097,-0.097,82.34715,122.6,4.463
422.567287,-0.069,0.069,82.34715,122.6,12.697
422.567422,-0.069,0.069,82.34715,122.6,12.697
422.567558,-0.069,0.069,82.34715,122.6,12.697
422.567693,-0.069,0.069,82.34715,122.6,12.697
422.567829,-0.069,0.069,82.34715,122.6,12.697
422.567964,-0.069,0.069,82.34715,122.6,12.697
422.568105,-0.08,0.08,82.34715,122.6,15.433
422.56824,-0.08,0.08,82.34715,122.6,15.433
422.568376,-0.08,0.08,82.34715,122.6,15.433
422.568511,-0.08,0.08,82.34715,122.6,15.433
422.568647,-0.08,0.08,82.34715,122.6,15.433
422.577287,0.062,-0.062,82.34715,122.6,12.297
422.577422,0.062,-0.062,82.34715,122.6,12.297
422.577558,0.062,-0.062,82.34715,122.6,12.297
422.577693,0.062,-0.062,82.34715,122.6,12.297
422.577829,0.062,-0.062,82.34715,122.6,12.297
422.577964,0.062,-0.062,82.34715,122.6,12.297
422.5781,0.062,-0.062,82.34715,122.6,12.297
422.578241,0.086,-0.086,82.34715,122.6,9.153
422.578377,0.086,-0.086,82.34715,122.6,9.153
422.578512,0.086,-0.086,82.34715,122.6,9.153
422.58729,-0.051,0.051,82.34715,122.6,5.597
422.587426,-0.051,0.051,82.34715,122.6,5.597
422.587561,-0.051,0.051,82.34715,122.6,5.597
422.587696,-0.051,0.051,82.34715,122.6,5.597
422.587832,-0.051,0.051,82.34715,122.6,5.597
422.587967,-0.051,0.051,82.34715,122.6,5.597
422.588103,-0.051,0.051,82.34715,122.6,5.597
422.588241,-0.065,0.065,82.34715,122.6,6.759
422.588377,-0.065,0.065,82.34715,122.6,6.759
422.596281,-0.032,0.032,81.82083,134.7,15.69
422.596461,-0.018,0.018,81.82083,134.7,15.26
422.596596,-0.018,0.018,81.82083,134.7,15.26
422.596732,-0.018,0.018,81.82083,134.7,15.26
422.596867,-0.018,0.018,81.82083,134.7,15.26
422.597003,-0.018,0.018,81.82083,134.7,15.26
422.597138,-0.018,0.018,81.82083,134.7,15.26
422.597287,-0.018,0.018,81.82083,134.7,15.26
422.597429,-0.016,0.016,81.82083,134.7,14.608
422.597589,-0.016,0.016,81.82083,134.7,14.608
422.607297,-0.015,0.015,81.82083,134.7,5.417
422.607439,-0.036,0.036,81.82083,134.7,5.73
422.607574,-0.036,0.036,81.82083,134.7,5.73
422.60771,-0.036,0.036,81.82083,134.7,5.73
422.607845,-0.036,0.036,81.82083,134.7,5.73
422.607981,-0.036,0.036,81.82083,134.7,5.73
422.608116,-0.036,0.036,81.82083,134.7,5.73
422.608252,-0.036,0.036,81.82083,134.7,5.73
422.60839,-0.048,0.048,81.82083,134.7,6.211
422.608526,-0.048,0.048,81.82083,134.7,6.211
422.608661,-0.048,0.048,81.82083,134.7,6.211
422.610674,-0.045,0.045,81.82083,134.7,7.722
422.610839,-0.045,0.045,81.82083,134.7,7.722
422.617301,-0.048,0.048,81.82083,134.7,14.255
422.617445,-0.048,0.048,81.82083,134.7,14.255
422.617581,-0.04,0.04,81.82083,134.7,14.661
422.617716,-0.04,0.04,81.82083,134.7,14.661
422.617851,-0.04,0.04,81.82083,134.7,14.661
422.617987,-0.04,0.04,81.82083,134.7,14.661
422.618122,-0.04,0.04,81.82083,134.7,14.661
422.619601,-0.014,0.014,81.82083,134.7,14.347
422.61978,-0.014,0.014,81.82083,134.7,14.347
422.621337,0.004,-0.004,81.82083,134.7,13.643
422.622924,0.026,-0.026,81.82083,134.7,11.593
422.623096,0.026,-0.026,81.82083,134.7,11.593
422.624581,0.029,-0.029,81.82083,134.7,9.296
422.624756,0.029,-0.029,81.82083,134.7,9.296
422.627287,0.016,-0.016,81.82083,134.7,6.885
422.627422,0.016,-0.016,81.82083,134.7,6.885
422.637287,-0.073,0.073,81.82083,134.7,10.27
422.637422,-0.073,0.073,81.82083,134.7,10.27
422.637558,-0.073,0.073,81.82083,134.7,10.27
422.637699,-0.07,0.07,81.82083,134.7,11.428
422.637834,-0.07,0.07,81.82083,134.7,11.428
422.63797,-0.07,0.07,81.82083,134.7,11.428
422.638105,-0.07,0.07,81.82083,134.7,11.428
422.638241,-0.07,0.07,81.82083,134.7,11.428
422.638376,-0.07,0.07,81.82083,134.7,11.428
422.638512,-0.07,0.07,81.82083,134.7,11.428
422.638652,-0.066,0.066,81.82083,134.7,12.442
422.646343,-0.016,0.016,81.82083,134.7,12.505
422.646524,-0.016,0.016,81.82083,134.7,12.505
422.646667,-0.016,0.016,81.82083,134.7,12.505
422.646812,-0.006,0.006,81.82083,134.7,11.733
422.646954,-0.006,0.006,81.82083,134.7,11.733
422.647089,-0.006,0.006,81.82083,134.7,11.733
422.647233,-0.006,0.006,81.82083,134.7,11.733
422.647369,-0.006,0.006,81.82083,134.7,11.733
422.647504,-0.006,0.006,81.82083,134.7,11.733
422.652061,-0.011,0.011,81.82083,134.7,8.034
422.65225,-0.011,0.011,81.82083,134.7,8.034
422.652391,-0.011,0.011,81.82083,134.7,8.034
422.652527,-0.011,0.011,81.82083,134.7,8.034
422.652662,-0.011,0.011,81.82083,134.7,8.034
422.652819,-0.013,0.013,81.82083,134.7,7.736
422.657287,-0.022,0.022,81.82083,134.7,8.758
422.657422,-0.022,0.022,81.82083,134.7,8.758
422.657558,-0.022,0.022,81.82083,134.7,8.758
422.657693,-0.022,0.022,81.82083,134.7,8.758
422.667287,0.017,-0.017,81.82083,134.7,12.154
422.667422,0.017,-0.017,81.82083,134.7,12.154
422.667558,0.017,-0.017,81.82083,134.7,12.154
422.667693,0.017,-0.017,81.82083,134.7,12.154
422.667832,0.017,-0.017,81.82083,134.7,12.154
422.667967,0.027,-0.027,81.82083,134.7,11.603
422.668103,0.027,-0.027,81.82083,134.7,11.603
422.668238,0.027,-0.027,81.82083,134.7,11.603
422.668374,0.027,-0.027,81.82083,134.7,11.603
422.668509,0.027,-0.027,81.82083,134.7,11.603
422.668645,0.027,-0.027,81.82083,134.7,11.603
422.677287,0.023,-0.023,81.82083,134.7,7.157
422.677422,0.023,-0.023,81.82083,134.7,7.157
422.677558,0.023,-0.023,81.82083,134.7,7.157
422.677693,0.023,-0.023,81.82083,134.7,7.157
422.677829,0.023,-0.023,81.82083,134.7,7.157
422.677967,0.017,-0.017,81.82083,134.7,7.458
422.678103,0.017,-0.017,81.82083,134.7,7.458
422.678238,0.017,-0.017,81.82083,134.7,7.458
422.678374,0.017,-0.017,81.82083,134.7,7.458
422.678509,0.017,-0.017,81.82083,134.7,7.458
422.687287,0.021,-0.021,81.82083,134.7,12.676
422.687422,0.021,-0.021,81.82083,134.7,12.676
422.687558,0.021,-0.021,81.82083,134.7,12.676
422.687693,0.021,-0.021,81.82083,134.7,12.676
422.687829,0.021,-0.021,81.82083,134.7,12.676
422.687967,0.021,-0.021,81.82083,134.7,12.676
422.688103,0.028,-0.028,81.82083,134.7,12.749
422.688238,0.028,-0.028,81.82083,134.7,12.749
422.688374,0.028,-0.028,81.82083,134.7,12.749
422.688509,0.028,-0.028,81.82083,134.7,12.749
422.696389,-0.004,0.004,81.25065000000001,147.4,8.894
422.696569,-0.004,0.004,81.25065000000001,147.4,8.894
422.696704,-0.004,0.004,81.25065000000001,147.4,8.894
422.69684,-0.004,0.004,81.25065000000001,147.4,8.894
422.696975,-0.004,0.004,81.25065000000001,147.4,8.894
422.697114,-0.035,0.035,81.25065000000001,147.4,9.257
422.697257,-0.035,0.035,81.25065000000001,147.4,9.257
422.697392,-0.035,0.035,81.25065000000001,147.4,9.257
422.697528,-0.035,0.035,81.25065000000001,147.4,9.257
422.703387,0.05,-0.05,81.25065000000001,147.4,6.042
422.703546,0.05,-0.05,81.25065000000001,147.4,6.042
422.703682,0.05,-0.05,81.25065000000001,147.4,6.042
422.703817,0.05,-0.05,81.25065000000001,147.4,6.042
422.703953,0.05,-0.05,81.25065000000001,147.4,6.042
422.704091,0.05,-0.05,81.25065000000001,147.4,6.042
422.704227,0.022,-0.022,81.25065000000001,147.4,6.449
422.707288,-0.026,0.026,81.25065000000001,147.4,6.646
422.707427,-0.026,0.026,81.25065000000001,147.4,6.646
422.707562,-0.026,0.026,81.25065000000001,147.4,6.646
422.717305,-0.001,0.001,81.25065000000001,147.4,16.768
422.71745,-0.001,0.001,81.25065000000001,147.4,16.768
422.717585,-0.001,0.001,81.25065000000001,147.4,16.768
422.717721,-0.001,0.001,81.25065000000001,147.4,16.768
422.717856,-0.001,0.001,81.25065000000001,147.4,16.768
422.717992,-0.001,0.001,81.25065000000001,147.4,16.768
422.718127,-0.001,0.001,81.25065000000001,147.4,16.768
